text,label
واحد سأل صاحبو قالوا كيفاش دخلت للسينما بلاش تذكرة؟ قالوا السطيفي دخلت بظهري ظنوني خارج؟,Tunisia
غبى خطف غبية ركبها العربية فضلت تصوت قالها: هتسكتى و لا هنزلك! قالت له لا هسكت.,Egypt
واحد مريض بقلبوا بدللولو قلب نتاع بلاستيك عشق في بسينة.,Tunisia
مرة نقاش بنتو تعبت صنفرها بره.,Sudan
هادا واحد خينا مبوق مع راسو، وجاه البرد بزاف ملي شعل العافية ودفى مزيان، عجبو الحال، وهو يقول: الله! لهلا يحرمنا منها لا دنيا ولا آخرة.,Morocco
هدا واحد المغربي بغا اطلع للقمر مني كان غادي خسر بيه الصاروخ أو طاح فصحراء سيناءسحابو واش وصل للقمرواحد الشوية جا عندو واحد المصري أو قال ليه حتموت من الشمس جاوبو صاحبنا متشرفينونا حشحوش من الأرض.,Morocco
احد النملة كانو عندها ربع شعرات راحت للحفافة قالتلها ديريلي كواف، بدات تمشطلها طارت شعرة، قالتلها ممم معليش ديريلي ضفيرة، بداة تظفر زادت طارت شعرة، قالتلها اووه ديريلي كودشوفال، زادت طيرتلها شعرة زعفت النملة و قالتلها خلاص خليهولي مطلوق,Libya
يسأل في السارق بربّي كيفاش نحّيت السطوش وهو في جيب الفيستة متاع الراجل ، و مسكّر من الداخل بسلسلة؟ قالو برجوليّة آنا ما نعطيش سر المهنة بلّوشي.,Tunisia
هادو 2 دراري تعطلو على المدرسة،و قال ليهم المعلم: علاش تعطلتو؟قال ليه واحد راه طاحت ليا 10 دراهم، و هو يقول ل تاني: و نتا مالكقال ليه: راه كنت داير رجلي عليها.,Morocco
في واحد حشاش يقسم راتبه اول الشهر و يقول 500 للاكل 500 للكهرباء 1000 اجار البيت 500 للحشيش . دق الباب وقالولو الشرطة افتح قام شق ال 500 تبع الحشيش.,Libya
محشش يطلي الجدار قالوا له: حط تحت قدمك جريدة، قال لا عادي أطول الجدار.,Yemen
باندي خذا باندية … رومـــانسية حبلت اليةة جات القابلة باش تولدها … الصغير قالاليةا : سيبني نهبط وحدي واحد بليد مشا للسينمـــا يلقاه فارغ فــيــه واحد بركالعودة قعد وراه و قالوا خويا بعــد راسك تعمل مزية.,Tunisia
واحد مجنون بالرسوم المتحركة مات باباه كتبلو في قبروا the End .,Tunisia
مرة واحد سئله صاحبة قاله شن رائيك في السعادة قاله أحسن جلاطي في ليبيا.,Libya
واحد الدجاجة انتحرت و كتبات ف الوصية ديالها: إيوا شبعوا بضامة ‏البنة,Morocco
واحد سكران طلع من البار (حاشا الشهر) في نص الليل .. وقف تاكسي ، العداد متاعها سجّل 480 مليم (دارو قريبة برشة ) عطى للسائق 500مليم وقاعد يستنى في الباقي (20 مليم) قالو السائق : والله ما عنديش الصرف الرقيق .. قال السكران : باهي إعملي بيها تزمييرة .,
في بيتنا يشاورونك في موضوع عشان ياخذون عكس رايك.,Qatar
الدكاترة توا يخدمو كيما الميكانيسيآنات لازمك تمشي لأكثر من طبيب باش تعرف شنوا المرض لي عندك,Tunisia
واحد يغسيل في الطونبيل تاعه شافه جاره قاله: واش! راك تغسلها؟ قاله: لا لا راني نسقي فيها باش تولي كار.,Algeria
مرة مسطول عينوه في رئيس بعقة الحجاج راح قالهم بعد الإحرام في جدة نجتمع بيهم قاليهم يا جامعة احتمال نصل بيوتنا قبل العيد.,
انتحار استاذ مادة العلوم بعد أن سأل احد التلاميذ  اعطيني تعليقك على الصورة رقم 3 صفحة 22 فقال له  nice ic.,
واحد سالوه وش رايك بالاتيكيت قال اظن ان السيراميك افضل,Saudi
واحد تزوج وحدة حوله، وقال لها تكلمي ليش ساكتة، قالت: استحي من اللي جنبك.,Saudi
محشش في المحكمة قاله القاضي : احلف قال : يعني شو أقول قال القاضي : قول والله قال المحشش : قديمه عشان تقولي زوجك عبدالله,Saudi
معكاز شرا ليه باه محل ديال دجاج باش يجمع راسو جات عندو واحدة قالت ليه ارا ليا شيء دجاجة فيها 2 كيلو، الدري مكسل، شاف فدجاج وقاليهم يالاه للي فيها 2 كيلو تنوض.,Morocco
محشش يسأل محشش تتوقع الجمعة يوافق آخر الشهر؟ رد عليه لو ضغطنا عليه يمكن يوافق.,Saudi
قراوى يتعلمون ربط الكرفتة.. أربعة منهم توفوا وستة في حالة خطرة.,
واحد جاتو الفاكتورة ديال الما غالية بزاف ، عيط للشركة ديال الما قال ليهوم: أهياوينا، ياكما الشتا هاد العام على حسابي؟.,Morocco
مرة واحد قروي شجاع رجله وجعته فراح للدكاترة وقالولوه: يجب قطع رجلك، فأخذ القروي الساطور وقطع رجله بنفسه من غير تخدير، راح الدكاترة صفقوله لشجاعته، وراح مد القروي رجله الثانية وقطعها.,
للأول أش تحب قبل التنفيذ قالهم نحب نشوف أمي قالوا للشمايتي و أنت قالهم ما تجيبوش أمو.,Tunisia
فيل طالع من السينما حزين، لأن النملة اللي أمامه كان شعرها كنيش.,
نمله شافت نفسها في المرايه قالت خساره الوسط هذا علي نمله,
واحد مسطول شاد ثلجة تقطر عليه .. قال آه كان نعرف التسريب من وين,Libya
الجزائر اكبر قاعة انتضار فالعالم شاب ينتظر عمل ، عائلة تنتظر السكن ، مريض ينتظر موعد اجراء العملية ..عايشين في salle d’attente,
واحد هز عزوزة للعساس متاع الجامعة و قالو صرفهالي بنات.,
هدا واحد ناشط مشى عند البقال أو قال ليه عندك قنبولة 180 ريال بغيت نضحك مع مالين الدارجاوبو مول الحانوتزيد درهم أو شري بوطة صغيرة هجرو ليهم.,Morocco
هادو 2 دراري تعطلو على المدرسة، وقال ليهم المعلم: علاش تعطلتو؟ قال ليه واحد راه طاحت ليا 10 دراهم، وهو يقول لتاني: ونتا مالك قال ليه: راه كنت داير رجلي عليها.,Morocco
فار محشش ماشى فى الشارع قام شافته قطه شافها جايه ناحيته وهى جايه ضربتها عربيه وهو بيهرب خبط فى الرصيف فا اغمى عليه لما فاق شاف القطه ميته قال انا لازم ابطل تحشيش علشان ما افتريش على حد تاني.,Egypt
ذات مرة جاءت الشرطة لبيت شخص مسطول، وسأله الضابط هل أنت من أهل البيت؟ فرد عليه المحشش لا انا أتبع أهل قريش .,Yemen
مرة واحد صدم 50 شخص بسيارته، لما جاء التحقيق معه المحقق: ليه عملت كذا يا ابني؟؟؟ بيقول: وأنا ماشي بسيارتي طلع قدامي حمارين، ومن الجهة الثانية في حفلة زواج أسوي شنو في هذه الحالة؟ المحقق: اصدم الحمارين، أنا عملت كدا صدمت واحد والتاني دخل صيوان الحفلة مشيت لحقتو.,Sudan
محشش قاعد يشوف مباراة ريال مدريد سمع المذيع بيقول فاول لصالح رونالدو قال : ياااه دي أول مرة أعرف إن اسم رونالدو الاول صالح. هههه,Yemen
في مرة سيارة اطفاء لاحقا واحد ازعر ليشش عشان بقا داير اغنية ناري ناري,Libya
