text,label
فما واحد مشا لطبيب باش ينحيلو مسمار دخلو فيساقو كي قالو ب25دينار ياخي جاوبو وقال عوجو وخليه.,joke
مرة واحد حب يمشي بس يمشي ماحبوش.,not_joke
غبي خش إيعزي أهل المتوفى وقاللهم الانسان زي البني ادم اذا توفى مات .,joke
غبي أنقذ واحد غارق.. عطوه وسام شجاعة وقالوله: بس للأسف الراجل انتحر شنقا.. رد الغبي: لا إنا علقته باش ايجف.,joke
خطيب خليلي خطب الجمعة، بعد الصلاة قالولو المصلين تخنتها، قلت غزوة بدر بالطائرات قلنا ماشي، وقلت صلاح الدين فتح القدس بالكيماوي قلنا ماشي، أما أمية بن خلف باع بلال بعشرين مليون لبرشلونة .. هاي تخينة...,joke
واحد اشري سرير جديد ارقد تحته اعلاش؟ لانه ميكانيكي,joke
مرة واحد حداد استحمى صدى.,not_joke
فيه نذل ابوه طرده من البيت كتب على طوفة البيت هنا مقر طالبان.,joke
قطر ماشي بسرعة 60 كلم في الساعة فكم عصفورة في الشجرة اذا كان الببسي ب75 قرش؟,joke
ليبي خنبوه في الصين مشا لمركز الشرطة بيشكي الشرطي قال له: أعطينا أوصاف اللي جنبك؟ قال له: يتهيألي يا أنت يا اللي بجنبك.,joke
محشش طردوه من دليل 905 لييييييييش؟؟ كل ما دق عليه واحد يبي رقم يسأله وش تبي فيه.,joke
ثما واحد صفاقسي مشا لبلجيكيا بعث كارت لدارهم كتبلهم هي لبلاد سمحا أما فيها بارشا توريست.,joke
مرة واحدة هى وزميلتها قاعدين يحكو سوا الاولى قالتلها انا زوجى دايما ينسى بورتابلة و المفتاح نتاع الطاكسى هدرت الاخرى قاتلها تنتى عندك الزهر انا زوجة كل يوم يقولى وين شفتك من قبل .,joke
اب كسلان قال لولدو الكسلان قوم افتح الباب لامك الابن: افتحلها انت مش هذي مرتك؟ الاب: قوم يا ولدي هذه امك الابن: و مرتك ثاني قوم انت افتحلها الاب: يا مرأة انتي طالق بالثلاثة قوم ضرك افتح الباب لامك و رد بالك تقلي مرتك,joke
قال للمعلم الشعر هذا يلي بيكون على رأسنا واحد شعرة طويلة الثاني شعرة قصير.,not_joke
الطفلة تسأل أمها ماما علاش العروسة تلبس قفطان أبيض في العرس الأم لأنها خاشة على دنيا جديدة كلها بيضاء الطفلة أها وأني نقول علاش العريس يلبس في بدلة سوداء.,joke
قزم عطس دق في الأرض.,joke
مرة واحد ضاق خلقه أداة لصاحبه.,joke
فما واحد غبي ضيع لبهيم متاعو شاف حمار وحشي متعدي قال ملى بهيم في بالوا كيف يلون روحو مانيش باش نعرفو.,joke
مجنون قام بحك رأسه طلعله المارد قاله المارد بين أيديك وش أمنيتك قاله المجنون أبي مزرعة كبيرة قاله المارد لو عندي مزرعة كبيرة ما كنت سكنت في كشتك.,joke
هدي واحد المراة كتشك في راجلها، واحد اليوم لقات شعرة شهبة ،قالت ليه : شكون هاد الشهبةاللي كنتي معاها، واحد اليوم لقات شعرة حرشة ،قالت ليه:شكون هاد العزوة اللي كنتي معاها،واحد اليوم ملقات حتى شعرة ،قالت ليه : شكون هاد القرعةاللي كنتي معاها .,joke
قال ليك واحد مسطول زار ناس كدة و قاعد يسأل فى بنتهم الصغيرة اسمك منو ياشاطرة قالت ليهو أسماء قال ليها يعنى مافى اسم محدد,joke
معكاز شرا ليه باه محل ديال دجاج باش يجمع راسو جات عندو واحدة قالت ليه ارا ليا شي دجاجة فيها 2 كيلو، الدري مكسل، شاف فدجاج وقاليهم: يالاه للي فيها 2 كيلو تنوض.,joke
مرة واحد غبي راح للدكتور علشان يكشف علي ابنه.. الدكتور دخل مع الواد اوضة الكشف.. و بعدها بربع ساعة طلع الدكتور وقال للراجل ابنك مات.. راح طلع الواد الصغير و قال لابوه. بابا بابا انا لس مامتش يابا.. راح ابوه قاله اسكت يا ولد انت هتعرف اكتر من الدكتور .,joke
واحد مريض بمرض القلب بدللولو قلب نتاع بلاستيك عشق في بسينة.,not_joke
قالك مره لفعه(أفعى) حشاكم عندها ضعف نظر جاها انهيار عصبي صاخت علاااش بعد اربع سنين علاقة حب طلع طوبو اميه,not_joke
ثلاث سودانيين دخلوا نفق وطلعوامنه اثنين ليه ؟واحد كتبوا فيه ذكريات,not_joke
واحد عاقل ينصح في واحد فاسد قالو يلزمك تسعى قالو شويا تسعة يلزمني ستيكا … 😂😂 !!,not_joke
واحد سكران سأل سكران صاحبو قالو إيمتى الخميس قالو ما نعرفش يا السبت يا الأحد خبير في الأنترنيت جابت مرتو طفل سماه دوت كوم .,joke
هادا واحد مكلخ سول صاحبو قال ليه: علاش الورق ديال الشجر كيسقط ف الخريف؟ رد عليه صاحبو قال ليه: حيت ما قرا والو ف الصيف,joke
اتصلت به زوجته وقالت له: وين أنت يا زفت؟ فقال ليها: تتذكري محل المجوهرات المشينا ليهو قبل شهرين وشفنا فيه الغوائش العجبتك ديك، قالت له: ااااي يا حبيبي وقلبي ونور عيوني وحياتي أنت، فقال لها: أنا في الحلاق الملاصق ليهو بحلق.,joke
مزطول ضرب واحد انوش ساقساوه la police : اسمك لو سمح ترد المزطول: ماكلاه ما نحبش نفتخر بروحي سجل فاعل خير,not_joke
واحد نذل فتح مصنع بيبسي كتب على كل علبة: رجها مليح قبل الفتح.,joke
ثمانية أغبياء ماهم قادرين يدفون سياره ليش 4من قدام من وراء.,joke
وحدة حلمت أن محشش يلحقها، سألته: وش تبي مني، قالها ما أدري عنك أنتي اللي تحلمين.,joke
كان في واحد متزوج وعنده مدامتو وكلما تعيط المدام في الهاتف المحمول، نتعوا وتقوم مرتو ترفد الهاتف وديدو في لاشارج علاه، أتصل واحد على الزوجة وقال: لها أنك ربحت معانا مليون دولار، جهزي الشنطة حالا، فقالت الزوجة: كيب أحضر معايا ثياب شتا ولا صيف، راح رد عليها شيلي كل اللي تبين المهم مش عاوز تصيرين في البيت إذا رجعت.,joke
فما بنية مزيانة برشة قالت لراجل كبير عسلامة يا حاج قاللها الرجلانا محجيتش اما راهو عملت عمرة تنجم تعيطلي يا عمري.,joke
جماعة بيحششوا  فجت كبسه كل واحد اسـتخبه في شوال جه الظابط ضرب الشوال الاول برجله خرج واحد منهم و اعد يكاكي وعمل نفسه فرخه ضرب التاني خرج واعد يدن وعمل نفسه ديك ضرب التالت مخرجش ضربه تاني مخرجش ضربه جامد المره دي خرج وقال له شوال بطاطس بطاااااااطس انت مابتفهمش .,joke
مرة فيه شاب مرخي يسوق في سيارة وطلع في الأحمر لحق عليه الشرطي بالموطو وقال له بعصبية ليش طلعت في الأحمر رد الشاب بخوف والله انا لما طلعت ما كانش أحمر هلبة يعني تقدر تقول نص نص.,joke
